symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
ASIANPAINT,2025-12-11,BULLISH,2025-12-11 12:00:00,2025-12-11 15:00:00,2791.0,2781.1,2763.0604,2811.0,27.9396,1.0,0.25,640.0,160.0,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-15,BEARISH,2025-12-15 12:30:00,2025-12-15 14:20:00,2788.4,2768.4,2802.1394,2768.4,13.7394,10.0,2.5,640.0,1600.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-16,BEARISH,2025-12-16 10:00:00,2025-12-16 15:00:00,2785.6,2791.0,2808.0393,2765.6,22.4393,1.0,0.25,640.0,160.0,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-18,BULLISH,2025-12-18 10:15:00,2025-12-18 13:25:00,2776.0,2759.8612,2759.8612,2796.0,16.1388,-4.0,-1.0,640.0,-640.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-22,BEARISH,2025-12-22 11:10:00,2025-12-22 15:00:00,2803.7,2810.6,2823.2402,2783.7,19.5402,1.0,0.25,640.0,160.0,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-24,BEARISH,2025-12-24 10:45:00,2025-12-24 15:00:00,2797.2,2788.9,2824.6399,2777.2,27.4399,4.735,1.1837,640.0,757.6,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-29,BULLISH,2025-12-29 12:25:00,2025-12-29 13:30:00,2751.1,2771.1,2734.8624,2771.1,16.2376,10.0,2.5,640.0,1600.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2025-12-31,BEARISH,2025-12-31 13:05:00,2025-12-31 15:00:00,2774.9,2771.8,2796.9387,2754.9,22.0387,2.395,0.5987,640.0,383.2,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-02,BEARISH,2026-01-02 10:20:00,2026-01-02 11:55:00,2784.5,2764.5,2799.1392,2764.5,14.6392,10.0,2.5,640.0,1600.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-05,BEARISH,2026-01-05 10:05:00,2026-01-05 10:20:00,2797.6,2821.1399,2821.1399,2777.6,23.5399,-4.0,-1.0,640.0,-640.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-08,BULLISH,2026-01-08 10:35:00,2026-01-08 11:20:00,2784.7,2771.9608,2771.9608,2804.7,12.7392,-4.0,-1.0,640.0,-640.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-09,BEARISH,2026-01-09 11:50:00,2026-01-09 12:15:00,2819.9,2839.641,2839.641,2799.9,19.741,-4.0,-1.0,640.0,-640.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bear_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-20,BULLISH,2026-01-20 11:30:00,2026-01-20 13:15:00,2720.3,2705.864,2705.864,2740.3,14.436,-4.0,-1.0,640.0,-640.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-01-21,BULLISH,2026-01-21 11:00:00,2026-01-21 11:40:00,2666.6,2649.7667,2649.7667,2686.6,16.8333,-4.0,-1.0,640.0,-640.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-02-01,BULLISH,2026-02-01 12:55:00,2026-02-01 15:00:00,2407.0,2373.6,2342.9796,2427.0,64.0204,1.0,0.25,640.0,160.0,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-02-05,BULLISH,2026-02-05 11:50:00,2026-02-05 14:50:00,2421.4,2441.4,2402.4789,2441.4,18.9211,10.0,2.5,640.0,1600.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-02-11,BULLISH,2026-02-11 11:35:00,2026-02-11 13:15:00,2388.0,2387.5903,2376.1806,2408.0,11.8194,-4.0,-1.0,640.0,-640.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
ASIANPAINT,2026-02-19,BULLISH,2026-02-19 10:30:00,2026-02-19 11:10:00,2415.8,2400.3792,2400.3792,2435.8,15.4208,-4.0,-1.0,640.0,-640.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=160;strike_step=20.0;margin=200000.0;bull_ratio_spread;Ratio;Mean-Reverting Grind
