2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:28.556 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000064 side=SELL qty=1 intended=1464.5000 executed=1464.3536 slippage=-0.1464
2026-06-27 14:07:28.573 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000065 side=SELL qty=1 intended=1455.1000 executed=1454.9545 slippage=-0.1455
2026-06-27 14:07:28.591 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000066 side=SELL qty=1 intended=1474.3000 executed=1474.1526 slippage=-0.1474
2026-06-27 14:07:28.592 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000067 side=SELL qty=1 intended=25663.6500 executed=25661.0836 slippage=-2.5664
2026-06-27 14:07:29.651 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000068 side=SELL qty=1 intended=25762.8500 executed=25760.2737 slippage=-2.5763
2026-06-27 14:07:29.654 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000069 side=SELL qty=1 intended=25546.8500 executed=25544.2953 slippage=-2.5547
2026-06-27 14:07:29.887 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000070 side=SELL qty=1 intended=1446.4000 executed=1446.2554 slippage=-0.1446
2026-06-27 14:07:29.892 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000071 side=SELL qty=1 intended=1410.1000 executed=1409.9590 slippage=-0.1410
2026-06-27 14:07:31.116 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000072 side=SELL qty=1 intended=1460.4000 executed=1460.2540 slippage=-0.1460
2026-06-27 14:07:31.354 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000073 side=SELL qty=1 intended=1462.0000 executed=1461.8538 slippage=-0.1462
2026-06-27 14:07:31.416 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000074 side=SELL qty=1 intended=1469.9000 executed=1469.7530 slippage=-0.1470
